"F_AREA";"scientificName";"LON";"LAT";"YEAR";"occurrenceStatus";"bathymetry"
NA;"Thunnus alalunga";-40.5300305319445;28.1374438228502;NA;0;NA
NA;"Thunnus alalunga";-12.8936954330705;-1.53639556968035;NA;0;NA
NA;"Thunnus alalunga";-14.1969545488237;-46.3125438780242;NA;0;NA
NA;"Thunnus alalunga";28.3727226378551;-41.8062890180124;NA;0;NA
NA;"Thunnus alalunga";-31.9691452708334;-6.31627023810596;NA;0;NA
NA;"Thunnus alalunga";-74.5142470953811;76.8353137528305;NA;0;NA
NA;"Thunnus alalunga";-40.172692926154;-46.5034522882312;NA;0;NA
NA;"Thunnus alalunga";-11.2087390478619;-49.7713326864655;NA;0;NA
NA;"Thunnus alalunga";-6.35183774509686;-61.9942091614128;NA;0;NA
NA;"Thunnus alalunga";-17.2779489711804;73.6429246143993;NA;0;NA
NA;"Thunnus alalunga";-23.2902115481516;-70.3489801747039;NA;0;NA
NA;"Thunnus alalunga";24.2911437484012;-40.1990139183331;NA;0;NA
NA;"Thunnus alalunga";-26.5981998655945;-3.6138366042808;NA;0;NA
NA;"Thunnus alalunga";-93.9200720410276;28.0935248552241;NA;0;NA
NA;"Thunnus alalunga";-80.5674426182417;13.9123701551316;NA;0;NA
NA;"Thunnus alalunga";-35.7761293583575;26.9726548059163;NA;0;NA
NA;"Thunnus alalunga";-25.7752380231485;-11.0633180295537;NA;0;NA
NA;"Thunnus alalunga";-93.1487775121113;20.5589561561325;NA;0;NA
NA;"Thunnus alalunga";-36.9496078255227;35.5910667312964;NA;0;NA
NA;"Thunnus alalunga";-43.2991915905178;34.3016958510627;NA;0;NA
NA;"Thunnus alalunga";-7.87140637581943;2.50241537295063;NA;0;NA
NA;"Thunnus alalunga";-38.5764434742395;-19.3458786138353;NA;0;NA
NA;"Thunnus alalunga";-9.65074417266225;-51.7641567098961;NA;0;NA
NA;"Thunnus alalunga";12.969666093311;-52.4878330031023;NA;0;NA
NA;"Thunnus alalunga";3.87233157869404;4.47461381146252;NA;0;NA
NA;"Thunnus alalunga";-45.8804957213482;-53.2989331392271;NA;0;NA
NA;"Thunnus alalunga";-3.51230745501764;35.9562614843374;NA;0;NA
NA;"Thunnus alalunga";-5.3343305728702;-62.3990615869738;NA;0;NA
NA;"Thunnus alalunga";7.66355260325546;-35.289015487372;NA;0;NA
NA;"Thunnus alalunga";-20.925297463864;-0.684093194278589;NA;0;NA
NA;"Thunnus alalunga";-18.2173312920257;18.5657979827216;NA;0;NA
NA;"Thunnus alalunga";-28.4071556531489;7.25443898300525;NA;0;NA
NA;"Thunnus alalunga";-1.11737632107985;62.5257324642068;NA;0;NA
NA;"Thunnus alalunga";-41.0348002681986;-43.2580297047131;NA;0;NA
NA;"Thunnus alalunga";9.5769307474165;-36.3869576074413;NA;0;NA
NA;"Thunnus alalunga";7.53695432580457;0.0633690648531422;NA;0;NA
NA;"Thunnus alalunga";-2.4406707692688;56.629504609263;NA;0;NA
NA;"Thunnus alalunga";21.724031512796;-38.273398476726;NA;0;NA
NA;"Thunnus alalunga";-37.3891723235256;-69.2674291745907;NA;0;NA
NA;"Thunnus alalunga";-32.9408513399469;11.581763566754;NA;0;NA
NA;"Thunnus alalunga";22.1553587226643;-64.6627436759267;NA;0;NA
NA;"Thunnus alalunga";-37.2258109490929;-55.0106098386534;NA;0;NA
NA;"Thunnus alalunga";-85.8846344951442;20.4870504727852;NA;0;NA
NA;"Thunnus alalunga";-76.6933233234614;74.7425808735913;NA;0;NA
NA;"Thunnus alalunga";2.9814132035564;-44.4523616884823;NA;0;NA
NA;"Thunnus alalunga";-45.6186054410171;-26.6211929871327;NA;0;NA
NA;"Thunnus alalunga";-36.6310353134801;50.2759274872378;NA;0;NA
NA;"Thunnus alalunga";-50.6364293329364;35.89727686114;NA;0;NA
NA;"Thunnus alalunga";-21.8327982082792;-1.01497456832939;NA;0;NA
NA;"Thunnus alalunga";-64.4575618968013;-53.3931857765679;NA;0;NA
NA;"Thunnus alalunga";-25.8616068417204;18.6327400673237;NA;0;NA
NA;"Thunnus alalunga";2.57413318793683;-37.4873889054461;NA;0;NA
NA;"Thunnus alalunga";-13.4403298066787;-44.436121988206;NA;0;NA
NA;"Thunnus alalunga";28.172744278764;-54.2363219780819;NA;0;NA
NA;"Thunnus alalunga";-32.2789026906655;49.3376141682314;NA;0;NA
NA;"Thunnus alalunga";-36.8648674310199;42.778734370914;NA;0;NA
NA;"Thunnus alalunga";22.8491174015248;-36.5228725220431;NA;0;NA
NA;"Thunnus alalunga";-81.4963216199544;15.5891782625525;NA;0;NA
NA;"Thunnus alalunga";-0.58962054626685;-31.18353723439;NA;0;NA
NA;"Thunnus alalunga";-2.83816905124054;-60.4673014662405;NA;0;NA
NA;"Thunnus alalunga";9.58013578812279;-10.1423319216847;NA;0;NA
NA;"Thunnus alalunga";8.6005022021068;-35.4076644735127;NA;0;NA
NA;"Thunnus alalunga";-36.6355625867933;-57.8246324771253;NA;0;NA
NA;"Thunnus alalunga";18.0871209913507;61.1483732621731;NA;0;NA
NA;"Thunnus alalunga";7.8404702442687;-11.5204060688486;NA;0;NA
NA;"Thunnus alalunga";-3.00941871939795;0.524484188832441;NA;0;NA
NA;"Thunnus alalunga";-23.195561664459;-1.04737070538094;NA;0;NA
NA;"Thunnus alalunga";44.3863977724628;66.9162478236734;NA;0;NA
NA;"Thunnus alalunga";-59.8491928013892;39.2429774372629;NA;0;NA
NA;"Thunnus alalunga";9.54983989673427;-28.8614355944819;NA;0;NA
NA;"Thunnus alalunga";-28.5599507919098;31.3860574195159;NA;0;NA
NA;"Thunnus alalunga";-54.3975851356172;59.9584968577787;NA;0;NA
NA;"Thunnus alalunga";9.99889767644884;-42.7302041233341;NA;0;NA
NA;"Thunnus alalunga";12.8182918378766;-34.3172649576612;NA;0;NA
NA;"Thunnus alalunga";-91.2704832096049;19.3807928474533;NA;0;NA
NA;"Thunnus alalunga";39.5007827727649;64.9234259638039;NA;0;NA
NA;"Thunnus alalunga";7.48854670801098;-3.15614552936252;NA;0;NA
NA;"Thunnus alalunga";-23.9708663845197;36.0191304344576;NA;0;NA
NA;"Thunnus alalunga";5.05358184670658;-16.8108343352337;NA;0;NA
NA;"Thunnus alalunga";-7.25650070135534;-13.9077059265675;NA;0;NA
NA;"Thunnus alalunga";-6.14845488160092;-10.5631850083515;NA;0;NA
NA;"Thunnus alalunga";-16.9431489115454;13.2600233807879;NA;0;NA
NA;"Thunnus alalunga";6.56953627443162;-17.2915732414122;NA;0;NA
NA;"Thunnus alalunga";2.27431785328319;-1.54265005487788;NA;0;NA
NA;"Thunnus alalunga";-29.9463802368322;53.9400784165152;NA;0;NA
NA;"Thunnus alalunga";-31.8080107513225;-69.3596534305497;NA;0;NA
NA;"Thunnus alalunga";-6.86989088179327;-26.4305707345402;NA;0;NA
NA;"Thunnus alalunga";17.1746819933896;43.1052319961313;NA;0;NA
NA;"Thunnus alalunga";29.0652466727324;-56.9221679777306;NA;0;NA
NA;"Thunnus alalunga";8.54933599715861;-3.31757666637428;NA;0;NA
NA;"Thunnus alalunga";-5.70878160195307;63.3082319429598;NA;0;NA
NA;"Thunnus alalunga";-61.3372185279385;30.5709416575738;NA;0;NA
NA;"Thunnus alalunga";-44.9892061594589;-44.3099123588003;NA;0;NA
NA;"Thunnus alalunga";-19.0152822523716;71.6546657969847;NA;0;NA
NA;"Thunnus alalunga";-16.2334832240719;-23.2759517300267;NA;0;NA
NA;"Thunnus alalunga";-12.678275547826;-53.4934903810095;NA;0;NA
NA;"Thunnus alalunga";-15.7227505405575;-13.2410374843023;NA;0;NA
NA;"Thunnus alalunga";-41.611617086892;-34.8443871857974;NA;0;NA
NA;"Thunnus alalunga";1.24170618009704;-17.1066327848861;NA;0;NA
NA;"Thunnus alalunga";26.0912859117803;71.7231995827301;NA;0;NA
NA;"Thunnus alalunga";20.5044587773433;62.129137426732;NA;0;NA
NA;"Thunnus alalunga";-9.58108049778963;68.4361154329705;NA;0;NA
NA;"Thunnus alalunga";-93.5394687830035;20.438487514578;NA;0;NA
NA;"Thunnus alalunga";-17.1540878531826;-64.298537827613;NA;0;NA
NA;"Thunnus alalunga";-81.5633087529863;17.9926181646803;NA;0;NA
NA;"Thunnus alalunga";-23.4517121555438;-64.8761751664762;NA;0;NA
NA;"Thunnus alalunga";-23.3222675738673;3.76812102440418;NA;0;NA
NA;"Thunnus alalunga";1.95625806821963;-21.5603900436187;NA;0;NA
NA;"Thunnus alalunga";14.3206546114604;72.901607499761;NA;0;NA
NA;"Thunnus alalunga";-76.4113716468027;74.3422829040942;NA;0;NA
NA;"Thunnus alalunga";-23.9141842892415;-65.7814759997773;NA;0;NA
NA;"Thunnus alalunga";-28.7808256317434;8.88461551412951;NA;0;NA
NA;"Thunnus alalunga";-14.3190163890393;-36.2028654577191;NA;0;NA
NA;"Thunnus alalunga";-8.87136937573928;34.3430538769178;NA;0;NA
NA;"Thunnus alalunga";-17.143001895088;-20.4509631506878;NA;0;NA
NA;"Thunnus alalunga";-91.8761368199512;28.9054652899769;NA;0;NA
NA;"Thunnus alalunga";-15.8694240944096;-36.9681633951044;NA;0;NA
NA;"Thunnus alalunga";0.694761627070004;-5.41906777847745;NA;0;NA
NA;"Thunnus alalunga";28.1497362813212;-35.3963485939084;NA;0;NA
NA;"Thunnus alalunga";20.8661349323213;-48.4170649697219;NA;0;NA
NA;"Thunnus alalunga";-38.7712196763369;26.7727337084316;NA;0;NA
NA;"Thunnus alalunga";-26.540804601409;-2.88495231854663;NA;0;NA
NA;"Thunnus alalunga";-53.6878265073517;51.7388131673784;NA;0;NA
NA;"Thunnus alalunga";-15.9787183477926;-59.4122561969599;NA;0;NA
NA;"Thunnus alalunga";-37.2527696309491;40.179718610531;NA;0;NA
NA;"Thunnus alalunga";-5.21606404383885;-0.23802593401853;NA;0;NA
NA;"Thunnus alalunga";-8.07292205805789;-55.9675858295578;NA;0;NA
NA;"Thunnus alalunga";-22.8685963128959;-8.81360147038873;NA;0;NA
NA;"Thunnus alalunga";9.74691406146336;-20.0665357886329;NA;0;NA
NA;"Thunnus alalunga";-33.3604108362276;51.6919481931351;NA;0;NA
NA;"Thunnus alalunga";-13.7568906097366;6.97776717093544;NA;0;NA
NA;"Thunnus alalunga";47.04747477349;74.4871702066691;NA;0;NA
NA;"Thunnus alalunga";-49.430975772439;-50.5321912177297;NA;0;NA
NA;"Thunnus alalunga";-11.7818644319494;-14.6310952956706;NA;0;NA
NA;"Thunnus alalunga";-27.0548493652916;-37.1748103691366;NA;0;NA
NA;"Thunnus alalunga";7.49787773085785;54.0292194865966;NA;0;NA
NA;"Thunnus alalunga";-76.2047923062823;-78.7451285228347;NA;0;NA
NA;"Thunnus alalunga";-25.2336237277884;15.3548945492034;NA;0;NA
NA;"Thunnus alalunga";-2.87460036927414;-49.2977234320723;NA;0;NA
NA;"Thunnus alalunga";22.0472321143351;64.9678324204083;NA;0;NA
NA;"Thunnus alalunga";-9.61334619625401;-14.1902374575079;NA;0;NA
NA;"Thunnus alalunga";-1.93549509695033;-35.4405506675859;NA;0;NA
NA;"Thunnus alalunga";-3.29159990436277;-32.7605114107123;NA;0;NA
NA;"Thunnus alalunga";-55.5988953081953;-54.7697300224845;NA;0;NA
NA;"Thunnus alalunga";-39.4093881289054;-46.3737853674785;NA;0;NA
NA;"Thunnus alalunga";-76.9631794725351;22.2380368750511;NA;0;NA
NA;"Thunnus alalunga";-14.6900323347532;-9.25330479950494;NA;0;NA
NA;"Thunnus alalunga";-31.0939735712142;-34.4375530562934;NA;0;NA
NA;"Thunnus alalunga";-3.29446433265696;-38.6341246096953;NA;0;NA
NA;"Thunnus alalunga";-27.5885654091749;19.3482254710512;NA;0;NA
NA;"Thunnus alalunga";-34.9562929788484;36.4825528871701;NA;0;NA
NA;"Thunnus alalunga";24.7508928857838;65.1120356946872;NA;0;NA
NA;"Thunnus alalunga";-12.7788489820112;45.2111878964996;NA;0;NA
NA;"Thunnus alalunga";11.0974126676235;-6.29353409246698;NA;0;NA
NA;"Thunnus alalunga";-11.4073465539142;-25.9378801632224;NA;0;NA
NA;"Thunnus alalunga";18.6393908437211;-42.6108360650592;NA;0;NA
NA;"Thunnus alalunga";-72.4191048621235;18.172708958637;NA;0;NA
NA;"Thunnus alalunga";0.341776771552699;-27.0438970205793;NA;0;NA
NA;"Thunnus alalunga";12.3332045275792;34.1520089331314;NA;0;NA
NA;"Thunnus alalunga";-35.3130304368162;-71.3722572779944;NA;0;NA
NA;"Thunnus alalunga";-28.0560756256043;-72.6453126267516;NA;0;NA
NA;"Thunnus alalunga";-9.76619011148086;60.335283722588;NA;0;NA
NA;"Thunnus alalunga";-10.6526053749953;-30.9430460238251;NA;0;NA
NA;"Thunnus alalunga";-31.2978944078657;18.4994483609485;NA;0;NA
NA;"Thunnus alalunga";-63.1577421628776;11.0125248450148;NA;0;NA
NA;"Thunnus alalunga";17.1279159761836;31.3402203329309;NA;0;NA
NA;"Thunnus alalunga";-21.7088012898674;-69.5757378931958;NA;0;NA
NA;"Thunnus alalunga";11.9449201661052;69.7612332966172;NA;0;NA
NA;"Thunnus alalunga";12.9723812625638;40.3580581025467;NA;0;NA
NA;"Thunnus alalunga";14.8056203378267;43.1955677845298;NA;0;NA
NA;"Thunnus alalunga";-44.7814573818025;-54.1463756307956;NA;0;NA
NA;"Thunnus alalunga";-28.1294718109306;-42.5408727868096;NA;0;NA
NA;"Thunnus alalunga";-4.49148685145496;-30.2587212987435;NA;0;NA
NA;"Thunnus alalunga";-30.6875960283499;-37.7081707768285;NA;0;NA
NA;"Thunnus alalunga";-22.3511570950223;-16.3752418922827;NA;0;NA
NA;"Thunnus alalunga";-59.6290028711961;59.6292304785743;NA;0;NA
NA;"Thunnus alalunga";25.739831202063;-64.7195940917579;NA;0;NA
NA;"Thunnus alalunga";9.78557364813667;-10.7504082052013;NA;0;NA
NA;"Thunnus alalunga";1.90497038960427;-47.3727107892698;NA;0;NA
NA;"Thunnus alalunga";-15.5000690044632;40.0995952645613;NA;0;NA
NA;"Thunnus alalunga";13.1977611623765;44.1944542470226;NA;0;NA
NA;"Thunnus alalunga";-8.65301446510898;3.11787244378811;NA;0;NA
NA;"Thunnus alalunga";-35.6317896766464;25.2295312160521;NA;0;NA
NA;"Thunnus alalunga";35.2635653757863;35.7955734253747;NA;0;NA
NA;"Thunnus alalunga";-13.5024333868971;-11.7803820601633;NA;0;NA
NA;"Thunnus alalunga";-23.4423707033308;-8.71208044916192;NA;0;NA
NA;"Thunnus alalunga";-3.19109345937047;36.2447900671268;NA;0;NA
NA;"Thunnus alalunga";-44.7006157444854;52.3576442542048;NA;0;NA
NA;"Thunnus alalunga";-36.7757852438622;1.75580362558701;NA;0;NA
NA;"Thunnus alalunga";26.9531758744123;-46.71729854554;NA;0;NA
NA;"Thunnus alalunga";26.2305667530393;-61.3530374709625;NA;0;NA
NA;"Thunnus alalunga";18.6015404586209;-44.3687815289202;NA;0;NA
NA;"Thunnus alalunga";-26.4693112561199;43.8121500251594;NA;0;NA
NA;"Thunnus alalunga";-37.4943202153001;35.4535253665364;NA;0;NA
NA;"Thunnus alalunga";-24.1911008281565;7.9428687783662;NA;0;NA
NA;"Thunnus alalunga";33.128081004608;33.5152792881804;NA;0;NA
NA;"Thunnus alalunga";6.16387566173035;-34.3231942336316;NA;0;NA
NA;"Thunnus alalunga";-28.3044074186894;12.001170269551;NA;0;NA
NA;"Thunnus alalunga";-60.1805456683293;-43.2715112175129;NA;0;NA
NA;"Thunnus alalunga";-13.5365510255577;-7.55749355139556;NA;0;NA
NA;"Thunnus alalunga";9.91255590144974;-29.5415338335686;NA;0;NA
NA;"Thunnus alalunga";-10.0037148586739;-4.40349332676242;NA;0;NA
NA;"Thunnus alalunga";6.62500329547396;-3.49404807272344;NA;0;NA
NA;"Thunnus alalunga";-20.4617343232689;35.1181071308487;NA;0;NA
NA;"Thunnus alalunga";-35.5576980961864;23.0823504419021;NA;0;NA
NA;"Thunnus alalunga";-43.5088948906818;24.9487627564221;NA;0;NA
NA;"Thunnus alalunga";-42.5026789055416;6.415932344118;NA;0;NA
NA;"Thunnus alalunga";15.7835609528193;-34.3379009080843;NA;0;NA
NA;"Thunnus alalunga";24.7047073124276;-64.2618406571005;NA;0;NA
NA;"Thunnus alalunga";-53.9501761495177;49.4707548339917;NA;0;NA
NA;"Thunnus alalunga";-6.31056200410061;59.4359465542995;NA;0;NA
NA;"Thunnus alalunga";13.0049396631574;44.5371982421951;NA;0;NA
NA;"Thunnus alalunga";-9.92053677542718;-50.0227365027709;NA;0;NA
NA;"Thunnus alalunga";3.29477964225217;-9.84925698768768;NA;0;NA
NA;"Thunnus alalunga";19.5158981103816;56.315517507138;NA;0;NA
NA;"Thunnus alalunga";-10.6534004094832;-5.26566496609726;NA;0;NA
NA;"Thunnus alalunga";24.7375747076029;-41.3262188183984;NA;0;NA
NA;"Thunnus alalunga";5.24870136275518;-35.2681335008908;NA;0;NA
NA;"Thunnus alalunga";-19.5361709248392;-73.3489609570065;NA;0;NA
NA;"Thunnus alalunga";-23.7805229430074;16.3707267541376;NA;0;NA
NA;"Thunnus alalunga";-9.37548614200746;-11.3448170368044;NA;0;NA
NA;"Thunnus alalunga";13.7885336100529;-35.3709047587053;NA;0;NA
NA;"Thunnus alalunga";-42.8214653175108;26.0419960264446;NA;0;NA
NA;"Thunnus alalunga";-29.2742102921927;58.1853531851413;NA;0;NA
NA;"Thunnus alalunga";-21.5178569242342;-59.1625025591242;NA;0;NA
NA;"Thunnus alalunga";20.6422134797493;36.998274969543;NA;0;NA
NA;"Thunnus alalunga";2.73574990774448;-6.20945590930288;NA;0;NA
NA;"Thunnus alalunga";-45.9669265074236;52.2140661044553;NA;0;NA
NA;"Thunnus alalunga";4.22310646916381;-62.9773838246563;NA;0;NA
NA;"Thunnus alalunga";-7.96360414833443;-3.08536447002183;NA;0;NA
NA;"Thunnus alalunga";-15.9032525992205;-41.2854247049704;NA;0;NA
NA;"Thunnus alalunga";-22.576424285316;-30.4438983410053;NA;0;NA
NA;"Thunnus alalunga";-22.5292230766047;15.2479285758314;NA;0;NA
NA;"Thunnus alalunga";-25.6837358954398;-12.4311528007091;NA;0;NA
NA;"Thunnus alalunga";-16.2160386310294;-27.6084249733842;NA;0;NA
NA;"Thunnus alalunga";-1.31686990905609;-12.0682514504437;NA;0;NA
NA;"Thunnus alalunga";-29.2712748622026;22.1026396519787;NA;0;NA
NA;"Thunnus alalunga";-54.8706585519475;-49.7708292870282;NA;0;NA
NA;"Thunnus alalunga";-62.443474998915;61.512176985002;NA;0;NA
NA;"Thunnus alalunga";-13.4927491469806;55.2392416643219;NA;0;NA
NA;"Thunnus alalunga";-18.3138884624189;45.7109325668658;NA;0;NA
NA;"Thunnus alalunga";-7.4699676159372;-18.9999534949585;NA;0;NA
NA;"Thunnus alalunga";-43.5543689610675;39.6684509000551;NA;0;NA
NA;"Thunnus alalunga";-32.7901885911964;19.2412591666595;NA;0;NA
NA;"Thunnus alalunga";-17.8574813210474;-39.7160509881001;NA;0;NA
NA;"Thunnus alalunga";-59.6377439663629;44.4938052767504;NA;0;NA
NA;"Thunnus alalunga";-57.6755476143539;-57.1347875614578;NA;0;NA
NA;"Thunnus alalunga";-39.1473472947891;-34.8251240410349;NA;0;NA
NA;"Thunnus alalunga";-26.5108922822706;-47.6698614082823;NA;0;NA
NA;"Thunnus alalunga";-23.5751291781846;-20.8175539550184;NA;0;NA
NA;"Thunnus alalunga";-32.0899148613907;4.54012268055872;NA;0;NA
NA;"Thunnus alalunga";-64.0147481077658;19.9928885695054;NA;0;NA
NA;"Thunnus alalunga";46.0945315660219;79.1541798770327;NA;0;NA
NA;"Thunnus alalunga";-38.6493369866626;-60.3003170197489;NA;0;NA
NA;"Thunnus alalunga";3.23334613876578;55.5123594322181;NA;0;NA
NA;"Thunnus alalunga";4.7118611040567;-18.766491396395;NA;0;NA
NA;"Thunnus alalunga";-38.5436214029033;-63.2974515101797;NA;0;NA
NA;"Thunnus alalunga";-58.3501566791403;-67.4032672510433;NA;0;NA
NA;"Thunnus alalunga";-22.0504194482365;-18.4848020855905;NA;0;NA
NA;"Thunnus alalunga";29.7451516752402;-44.8356514872767;NA;0;NA
NA;"Thunnus alalunga";20.6111333287608;-65.7942605287661;NA;0;NA
NA;"Thunnus alalunga";-95.6845295967715;19.7084651456231;NA;0;NA
NA;"Thunnus alalunga";-40.5813826870717;-38.8193574276375;NA;0;NA
NA;"Thunnus alalunga";-74.3745432106553;73.7360241448441;NA;0;NA
NA;"Thunnus alalunga";-85.0518979887386;21.2052710091585;NA;0;NA
NA;"Thunnus alalunga";14.4856553915626;-31.874848872148;NA;0;NA
NA;"Thunnus alalunga";-13.8171568833646;-5.531191122041;NA;0;NA
NA;"Thunnus alalunga";-44.7461047457386;-46.7939051030245;NA;0;NA
NA;"Thunnus alalunga";-51.5356343196214;37.4167031245096;NA;0;NA
NA;"Thunnus alalunga";-36.6470826121383;61.0196142616957;NA;0;NA
NA;"Thunnus alalunga";19.6874542700498;-46.9437949159469;NA;0;NA
NA;"Thunnus alalunga";-81.2223784727152;12.999905060587;NA;0;NA
NA;"Thunnus alalunga";20.4438681841445;-43.3383701593927;NA;0;NA
NA;"Thunnus alalunga";-73.2566998749807;25.9727870816246;NA;0;NA
NA;"Thunnus alalunga";-18.0831074975451;16.1129093156658;NA;0;NA
NA;"Thunnus alalunga";-54.3204701567359;49.6552069807527;NA;0;NA
NA;"Thunnus alalunga";8.46959181328553;-15.40835290002;NA;0;NA
NA;"Thunnus alalunga";-29.0170880567898;-38.5596467521299;NA;0;NA
NA;"Thunnus alalunga";-5.97212057792978;78.146469126233;NA;0;NA
NA;"Thunnus alalunga";4.29106348187478;-10.4114889439301;NA;0;NA
NA;"Thunnus alalunga";-42.1524942212408;26.1669858085991;NA;0;NA
NA;"Thunnus alalunga";6.75529189548846;-15.7864048715227;NA;0;NA
NA;"Thunnus alalunga";23.3821399507914;-41.8955032353352;NA;0;NA
NA;"Thunnus alalunga";-18.5358183467068;-16.711941809886;NA;0;NA
NA;"Thunnus alalunga";-72.1062473093282;15.3962475480066;NA;0;NA
NA;"Thunnus alalunga";-14.7450762024689;-14.8686882874512;NA;0;NA
NA;"Thunnus alalunga";8.08395309829023;-25.0501282581251;NA;0;NA
NA;"Thunnus alalunga";-59.9994501026892;67.8641173642096;NA;0;NA
NA;"Thunnus alalunga";-33.1916188668295;-0.282006857204967;NA;0;NA
NA;"Thunnus alalunga";-69.9532726104936;18.2212188446847;NA;0;NA
NA;"Thunnus alalunga";-15.8898988074099;54.7241389186004;NA;0;NA
NA;"Thunnus alalunga";4.12663250697825;-6.19472183522658;NA;0;NA
NA;"Thunnus alalunga";6.04761390075842;-56.7064977379371;NA;0;NA
NA;"Thunnus alalunga";-0.342165593247927;-20.1315748859258;NA;0;NA
NA;"Thunnus alalunga";-12.3206054687263;62.4724862697534;NA;0;NA
NA;"Thunnus alalunga";-36.5557015365581;-47.6514443901916;NA;0;NA
NA;"Thunnus alalunga";-20.7375191603388;-41.6300558163995;NA;0;NA
NA;"Thunnus alalunga";-9.57415175733106;0.53386613467137;NA;0;NA
NA;"Thunnus alalunga";19.6867458183131;-38.3076803112366;NA;0;NA
NA;"Thunnus alalunga";-3.22112070720538;73.4734152904621;NA;0;NA
NA;"Thunnus alalunga";-35.1748512255258;-76.9133361161641;NA;0;NA
NA;"Thunnus alalunga";-44.0631093624362;-59.256390972214;NA;0;NA
NA;"Thunnus alalunga";18.4326113997309;-44.241641589046;NA;0;NA
NA;"Thunnus alalunga";-39.5073541024623;-71.532921013988;NA;0;NA
NA;"Thunnus alalunga";6.87142612504512;-46.1549120978188;NA;0;NA
NA;"Thunnus alalunga";-26.2591537897363;49.7263065661911;NA;0;NA
NA;"Thunnus alalunga";-5.47555375791527;-44.0487639063001;NA;0;NA
NA;"Thunnus alalunga";-14.4768726618565;51.1006608875963;NA;0;NA
NA;"Thunnus alalunga";-7.04339450984527;-2.41818709507371;NA;0;NA
NA;"Thunnus alalunga";-73.9366945198602;26.2344345980373;NA;0;NA
NA;"Thunnus alalunga";-77.3684000263309;15.6532610163457;NA;0;NA
NA;"Thunnus alalunga";-32.346342006247;11.3683971020424;NA;0;NA
NA;"Thunnus alalunga";-10.4835668842627;-47.626840364139;NA;0;NA
NA;"Thunnus alalunga";-84.2028722587282;21.039029263869;NA;0;NA
NA;"Thunnus alalunga";26.0517727083242;-68.5397033325911;NA;0;NA
NA;"Thunnus alalunga";-15.8563249387383;7.51758025443082;NA;0;NA
NA;"Thunnus alalunga";18.8334957104893;-65.2175211851499;NA;0;NA
NA;"Thunnus alalunga";-25.4146901202595;-21.6230798953411;NA;0;NA
NA;"Thunnus alalunga";-57.0453658862744;6.97488759933336;NA;0;NA
NA;"Thunnus alalunga";-53.8590162433287;46.7733221683688;NA;0;NA
NA;"Thunnus alalunga";-55.9095281789786;-48.1610014700161;NA;0;NA
NA;"Thunnus alalunga";-62.2266475743181;-42.8792994536935;NA;0;NA
NA;"Thunnus alalunga";2.52191292295173;-46.739348780552;NA;0;NA
NA;"Thunnus alalunga";-84.658489539087;23.0599235545423;NA;0;NA
NA;"Thunnus alalunga";33.9382790416969;32.7356169478231;NA;0;NA
NA;"Thunnus alalunga";-18.7164882267803;-3.69356234781653;NA;0;NA
NA;"Thunnus alalunga";10.0264294175976;-30.3925966500397;NA;0;NA
NA;"Thunnus alalunga";-31.5904453417522;-49.969568633773;NA;0;NA
NA;"Thunnus alalunga";18.6488373756609;69.5513945365063;NA;0;NA
NA;"Thunnus alalunga";-35.5297633109093;49.0292647921797;NA;0;NA
NA;"Thunnus alalunga";29.7388213549197;-67.275796862053;NA;0;NA
NA;"Thunnus alalunga";25.9646937402202;-41.5917392035106;NA;0;NA
NA;"Thunnus alalunga";-7.42196983198167;-23.3047795700367;NA;0;NA
NA;"Thunnus alalunga";-2.22670338904993;-32.7593643462922;NA;0;NA
NA;"Thunnus alalunga";18.569999781557;33.344495212698;NA;0;NA
